title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
1098,Darbi,ACTION,Sherard Jackson,WEDNESDAY,137,335932,9.53,32821050,2138129,HIATUS,False,The misadventures of a blood-thirsty baby T-Rex.
1093,Winter Moon,FANTASY,"Merryweather,MAYUI","TUESDAY,SATURDAY",480,1794563,9.4,437880317,32783885,HIATUS,False,A gay sorceror and a seductive priestess cross paths in an Online RPG.
1052,Girls Have a Blog,SLICE_OF_LIFE,"Sarah Bollinger,Tara Kurtzhals","TUESDAY,SATURDAY",84,137306,9.18,6250793,695201,COMPLETED,False,"Creating comics, playing videos games, eating burgers - everything is better when it's with your best friend. Learn how to adult with Tara and Sarah every Saturday!"
1051,Warning Label,ROMANCE,Thomas F. Zahler,THURSDAY,40,132475,8.95,6845346,447723,COMPLETED,False,"Danielle was cursed by an ex-boyfriend, and now, anytime someone asks her out, they get the warning label. It’s scared a few people off, but even the ones who stay wind up bailing when the list turns out to be true."
1050,Assassin Roommate,ROMANCE,Monica Gallagher,TUESDAY,131,870500,9.28,70829849,3742284,COMPLETED,False,"A nerdy, introverted gal and an extroverted, former frat guy move into an apartment together after college -- it's a win-win situation for two people who want nothing to do with one another"
1049,Lookism,DRAMA,Taejun Pak,SUNDAY,376,2393070,9.78,528276544,37423155,ONGOING,False,"Daniel is an unattractive loner who wakes up in a different body. Now tall, handsome, and cooler than ever in his new form, Daniel aims to achieve everything he couldn't before. How far will he go to keep his body... and his secrets?"
1022,LUMINE,FANTASY,Emma Krogell,SUNDAY,148,3091835,9.82,326751749,19772303,HIATUS,False,"A runaway werewolf, Lumine, meets a witch boy named Kody and is being hired to work as his bodyguard. Lumine, being determined to befriend Kody, tries everything to get Kody to trust him, while Kody tries to keep Lumine away from him. Their life gets even more complicated after an unfortunate event that leaves them to try to survive on their own."
1021,Melvina's Therapy,HORROR,A.Rasen,THURSDAY,82,416032,9.72,26153184,2076567,COMPLETED,False,"Anxiety, loneliness, depression… with a regular therapy you can deal with these issues, but Melvina’s Therapy is about something deeper: creepy secrets remaining in the darkest space of your mind, waiting for you…
"
1020,Fantasy Sketch - The Game,SF,"Jaekyeong Um,Beom Sick Cheon",WEDNESDAY,33,52254,8.78,1610506,98174,COMPLETED,False,This video game would take you to the bottom of the world.
1019,Bite Me,THRILLER,AffectedMind,TUESDAY,110,431123,8.25,35372147,1413735,COMPLETED,False,"Tiana moved to Mainland to study and have peaceful life. Unfortunately Tyler, her schoolmate won't let this happen, as it turned he's a vampire and bites her. Soon the strange things start to happen. Tiana tries to push him away afraid he will abuse her. However affection towards him seem to be stronger. Will addiction turn into something more? Or after discovering the truth she will turn her back to him?"
1018,Dragnarok,FANTASY,"KPJ,Magmi",MONDAY,25,359641,9.48,10325941,439659,COMPLETED,False,"Dragnarok is a fantasy story set in Aradel, the world where humans and dragons used to live together in peace and harmony."
1005,Cherry Blossoms,ROMANCE,PARK SUBONG,FRIDAY,7,158334,9.23,2389046,146849,COMPLETED,False,The girl that you keep thinking of when it blossoms. Regretting not having been able to express your true feelings to her a year ago. Should have had the courage to hold her hands.
988,Late Bloomer,ROMANCE,zealforart,SATURDAY,31,323344,9.27,15551123,738633,COMPLETED,False,"Meet Mai, a woman born with a flower bud growing from her belly. The rare condition, Botanical Development has followed her from childhood into adulthood. In order to rid the bud it has to bloom and be deflowered. But the bud will only bloom once Mai has found a mate. Unfortunately Mai is awkward and inexperienced when it comes to the dating world. Join this eccentric twenty-six year old on her journey to becoming deflowered in Late Bloomer."
987,Power Ballad,SUPER_HERO,Molly Brooks,THURSDAY,26,37985,9.15,1183474,102122,COMPLETED,False,"As personal assistant to an international pop star, Meera Verma has her hands full trying to keep the gorgeous and talented Carina Peterson primped, polished, and mostly on time. As personal assistant to a Los Angeles-based masked vigilante, Meera has her hands full repairing body armor, stitching up knife wounds, and generally doing everything in her power to keep the mysterious and reckless Skeleton alive and out of trouble.
Carrie's just trying to make some music and fight some crime."
986,I Love Yoo,DRAMA,Quimchee,FRIDAY,178,4472503,9.77,542009327,31375454,ONGOING,False,"Dogged by pain and misfortune from the very beginning, Shin-Ae decides she wants nothing to do with people nor anything to do with romance. Although content with her unsocial, boring, loveless existence, her lifestyle is challenged after she ruins an unsuspecting strangers' clothes."
985,A Budgie's Life,SLICE_OF_LIFE,Muffin Girl,"MONDAY,SUNDAY",401,340896,9.79,66318778,7248056,COMPLETED,False,"When it comes to birds we think they are just fluttering little creatures who have no contact with humans whatsoever. But bird owners know that's not true! Like pet dogs and cats, birds have a personality of their own.."
961,My Dear Cold-Blooded King,ROMANCE,lifelight,SUNDAY,27,1943480,9.72,285835778,15409266,COMPLETED,True,"Born a humble peasant, Kihara Mei has lived simply day by day as a merchant in the capitol, and never assumed things would change. But, one fateful day would change the course of her life, when faced with a deadly challenge against dangerous royal assassins. Now, with the eyes of the dreaded Blood King upon her, her life of simplicity would now become a tangled web of secrecy, deceit, and desire."
960,Shard,SUPERNATURAL,echorise,FRIDAY,80,207037,9.32,12886340,926571,COMPLETED,False,"When a witch is told she needs a virgin to complete a spell she sets out in search of the ideal candidate, but what happens when the victim - a geologist with all the makings of the perfect sacrifice - isn't quite as innocent as she thought?"
959,Rise from Ashes,SUPERNATURAL,Madeleine Rosca,WEDNESDAY,21,747117,9.7,50481948,4289187,COMPLETED,True,"The living and the dead have coexisted for a millennia, overseen by the Red Crows, a conclave of mediums who have power over the spirit world. However, in the early twentieth century, change is afoot…and a coming world war threatens the balance between mortals and ghosts! In the midst of this upheaval, one small ghost merely wishes to be left alone, and haunt her abandoned house in peace. But even the dead can have a great destiny that calls..."
958,My Giant Nerd Boyfriend,SLICE_OF_LIFE,fishball,"MONDAY,WEDNESDAY,FRIDAY",697,2210421,9.73,691491358,55363942,ONGOING,False,"Having a boyfriend who's a full foot taller than you might seem adorable at first, but it usually just ends up causing a whole bunch of minor inconveniences. Follow Fishball as she navigates the Malaysian life with her 6'5"" geeky boyfriend."
922,Illusions of Adulting,SLICE_OF_LIFE,Sara Zimmerman/Unearthed Comics,"MONDAY,THURSDAY",48,69457,5.94,4605688,160191,COMPLETED,False,"An ongoing dramatic, dark comedy about Hailey: A 20-something female who is trying so hard to live the California ""dream"" while colliding with the harsh reality of adult life."
921,Denma,SF,Youngsoon Yang,"WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",1352,81558,8.95,24132796,2653975,ONGOING,False,"Dike the Invincible Death is the #1 target for bounty hunters across planet Urano. After getting drugged by a mysterious woman in a bar, Dike wakes up in the body of Denma, a 12-year-old space courier. With Denma's powers as a Quanx, he journeys across the galaxy fighting futuristic societies, flying spaceships, and foiling insidious plots, all to get his body back."
919,Live with Yourself!,COMEDY,"Shen,Dave Mercier","TUESDAY,SUNDAY",345,626777,9.76,107323485,10740773,HIATUS,False,"An explosive time-space accident leaves happy-go-lucky 20-something Todd living with himself, himself, and himself. You get to watch the struggle."
908,Elf & Warrior,FANTASY,"AC Stuart,Victor Rosas II",WEDNESDAY,255,231209,9.67,26789618,2366167,HIATUS,False,"Elf & Warrior follows the adventures of a young, optimistic Elf named Basri and his Uncle Hector, a reformed (sort of) criminal in a unique fantasy setting full of strange monsters and magic."
907,dustinteractive,COMEDY,Dustin Rogers,"MONDAY,WEDNESDAY,FRIDAY",664,326325,9.34,102303575,8228081,COMPLETED,False,Dustin squiggles about being Frank.
877,Firebrand,SUPERNATURAL,"Jessica Chobot& Erika Lewis,Claudia Aguirre",FRIDAY,57,166834,8.92,4869502,307516,COMPLETED,False,"Natali Presano never fit into her father’s perfectly human world: politically ambitious, he turned his back on her just when she needed him most. Losing her mother to tragedy as a young child, Natali fled the safety of home into the arms of her aunt Selena, the mysterious guardian of a magical order waging a centuries-old war for survival in the mountains of Spain. 
 
Natali, now in her 20s, has followed in her aunt’s footsteps, becoming a powerful but rebellious witch in her own right. Returning to Seattle, she finds herself caught between a cruel modern world and the ancient evil threatening to destroy it. "
867,Athena Complex,FANTASY,Kaisar,FRIDAY,149,537181,9.54,41367440,2972920,HIATUS,False,"Suffering from heartbreak after being rejected by Poseidon, goddess of wisdom Athena becomes human to seek revenge... but as a high school boy. There she plots to befriend Poseidon’s reincarnation, Adrian, who doesn’t have the slightest clue about the world of gods. But will her sweet vengeance be thwarted by other opposing forces, or will her own one-sided love hinder her plans?"
854,Big Jo,ROMANCE,Jungle Julia,MONDAY,169,552650,9.18,73359488,5510227,COMPLETED,False,"Jo doesn't take crap from no one. 

Being fat as a teenager isn't easy, even when you know you're awesome. Watch as the clever Joan Rodriguez deals with school, bullies and all those people trying to change her."
853,Adventures of God,COMEDY,"Teo,Corey","TUESDAY,SATURDAY",528,1504113,9.43,416195910,25745357,ONGOING,False,"In this slice of (eternal) life, you'll meet God, visit Heaven and learn that what goes on behind the pearly gates isn't exactly the way the good book describes it.  For starters, it's a pretty unhealthy work environment - what with God's ginormous, fragile ego and heavy drinking problem. The good news is that while heaven is a lot less holy than expected, it's much more hilarious too."
827,Hello World!,SLICE_OF_LIFE,Alex Norris,"SATURDAY,SUNDAY",132,30565,9.12,1702252,169873,COMPLETED,False," Follow Alex as he defies all reclusive, introverted webcomic cliches and explores the outside world with his plastic hand sidekick, Johand. Expect the sky, some grass, buildings, maybe a bird, some rain."
813,The Brooklynite,SUPER_HERO,"Seth Kushner,Shamus Beyale",WEDNESDAY,26,20854,8.98,646562,32613,COMPLETED,False,"Brooklyn cartoonist, Jake Jeffries gets caught in the fallout of two super-humans battling and is accidentally irradiated with superpowers. Fraught with “Superman powers and Spider-Man problems,” Jake learns to fight crime in his secret identity as The Brooklynite, and chronicles his adventures in a comic book series while struggling to lead a dual existence."
809,Oh! Holy,ROMANCE,Ahyun,MONDAY,9,1569140,9.7,139519396,8423784,COMPLETED,True,"Who cares if you’re invisible in high school when you can see and talk to the invisible? Reserved and quiet, Jamie Oh prefers to remain in the background and confide only in his friends, who happen to be ghosts. But when the most popular girl in school takes interest in him, his normal -- or rather, paranormal -- life takes an unexpected turn."
799,Brutally Honest,COMEDY,Deya Muniz,"WEDNESDAY,FRIDAY,SUNDAY",80,213938,9.47,22331952,1178796,COMPLETED,False,Funny things happen so I draw them.
775,Unknown Caller,THRILLER,Various Artists,"MONDAY,WEDNESDAY,FRIDAY",3,500865,9.55,8385409,190914,COMPLETED,False,Unknown Caller is an app-exclusive horror anthology with stories from renowned Korean creators who have been scaring audiences for years. These stories use augmented reality to unveil the creatures that haunt your home.
772,Shriek,THRILLER,Various Artists,"THURSDAY,FRIDAY",17,356005,9.75,27785417,399962,COMPLETED,False,Prepare to swallow your screams. This horror anthology is loaded with special effects for maximum scare–just in time for Halloween.
750,Illustrated Internet,COMEDY,Dami Lee,WEDNESDAY,50,143444,9.05,12454071,648186,COMPLETED,False,"The internet is full of precious jokes that deserve to be cherished forever. These are my favorite tweets, Tumblr text posts, and other gems from the world wide web in comic form."
747,National Dog Day 2016,SLICE_OF_LIFE,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",32,37810,9.55,2851287,184861,COMPLETED,False,Your beloved creators came together for LINE Webtoon's first anthology series to celebrate National Dog Day. Let's get this puppy party started!
723,The Purple Heart,SUPER_HERO,"Vito Delsante,Ricardo Venâncio",WEDNESDAY,26,35132,9.03,914540,49281,COMPLETED,False,"When Brooklyn separated from New York City, it caused havoc on a massive scale. Now, one year later, a mysterious purple figure engulfed in flames has appeared. Who is the Purple Heart and what does his arrival mean for the future of Brooklyn? "
718,Ghosts Among the Wild Flowers,FANTASY,Ghost Wintersnow,THURSDAY,87,121892,9.6,6546545,455685,COMPLETED,False,¨Ghosts among the wildflowers¨ is a webcomic about a group of strangers coming together to search for a treasure they arent sure even exists.
707,Miss Abbott and the Doctor,ROMANCE,Maripaz Villar,SATURDAY,20,722763,9.81,93566978,8127051,COMPLETED,True,"Doctor Andreas Marino loves his quiet life, filled with work and simple amusements, and when the strange Miss Abbott arrives in his town he decides he doesn't like her at all. Unfortunatelly she's funny and quirky, has an uncommon past and seems to enjoy getting him in trouble. Welcome to a sketchy Victorian rom-com!   "
701,The Badguys,SUPER_HERO,"Luke Lancaster,Orlando Caicedo",TUESDAY,12,101276,9.42,5725997,319805,COMPLETED,True,"THE BADGUYS is a superhero comedy heist comic with a cast of characters supremely out of their depth. Dealing with daddy issues, bad breakups, decades-old grudges and profound professional inadequacies, the whole endeavour is pretty much a foregone conclusion. Badguys never win: There are rules, after all."
700,Nano List,SF,Songah Min,FRIDAY,13,592699,9.81,55714548,3315232,COMPLETED,True,"Milo lives in a world where interacting with androids is completely normal. And now, he lives with TWO androids built by his sister. How safe is he living with androids who have deadly strength? Why did his sister gift him a ""bodyguard android?"" Well, he's about to find out the hard way."
685,The Strange Tales of Oscar Zahn,FANTASY,Tri Vuong,WEDNESDAY,105,332751,9.78,14723038,1132107,COMPLETED,False,"Follow the journey of the world's greatest paranormal investigator - Oscar Zahn. Friend to lost souls, enemy of evil, he may lack a body but that doesn't mean he's missing a heart!"
679,unOrdinary,SUPER_HERO,uru-chan,THURSDAY,254,5410117,9.75,1016359556,47949147,ONGOING,False,"Nobody paid much attention to John – just a normal teenager at a high school where the social elite happen to possess unthinkable powers and abilities. But John’s got a secret past that threatens to bring down the school’s whole social order – and much more. Fulfilling his destiny won’t be easy though, because there are battles, frenemies and deadly conspiracies around every corner."
676,Polidiocy,COMEDY,"Mahoney & Akel,Ryan Dunlavey",THURSDAY,96,31227,7.2,1687061,73360,COMPLETED,False,"In an era when mainstream media is giving the political establishment a reach-around, while sucking at the Teat of Corporate America, only one man can be trusted to give the American people the facts about what's really going on.

Unfortunately, Walter Cronkite is dead.

That leaves it up to The Polidiot to make sense of the political landscape in his weekly bedroom broadcast, Polidiocy.
So join us each week America, and together we can figure out the best route to Canada after the November election.
"
675,Inarime,SUPER_HERO,"Maria Riccio,Tommaso Bennato",FRIDAY,71,102059,8.85,2804421,119981,COMPLETED,False,"Ancient Gods and new battles; the unborn Typhon's seventh daughter and her incredible adventures trying to understand who she is and why the Gods of Olympus are so hostile toward human beings. Warn you to believe at who says that they're just ""myths"", they are more real than what you think, and they are among us."
671,Dents,SF,"Beth Behrs & Matt Doyle,Sid Kotian",SUNDAY,79,254858,9.47,12304284,859306,COMPLETED,False,"Dents is an apocalyptic journey to the year 2111, where more than half of the world’s population has been wiped out by an ancient plague. After a vaccination is developed, there is a massive increase in the birth of identical twins possessing extraordinary powers, known in society as “Dents.” Following an incident at school, Eleanor learns that she herself is a Dent, separated from her twin at birth, and is quickly swept into an underground society of other Dents trying to survive. "
670,Saphie: The One-Eyed Cat,SLICE_OF_LIFE,joho,"SATURDAY,SUNDAY",533,647055,9.8,145730481,11691065,COMPLETED,False,A comic about a one-eyed house cat with her fellow house cat brothers :3
666,Super Secret,ROMANCE,eon,WEDNESDAY,11,1805272,9.83,209322701,11636070,COMPLETED,True,"You know that one close friend who takes care of you as if they were your own mother? For Emma, that friend is Ryan. He's the boy next door with a super secret -- he's actually a werewolf with a supernatural family. Will he be able to keep up the act hiding his true identity from his long-time friend?"
663,Kind of Confidential,ROMANCE,Vivian Darlin,THURSDAY,120,925993,9.3,63029033,4428276,HIATUS,False,"When the nation’s most popular hero falls from the sky, he is saved by a totally normal girl. The strange incident turns both their lives upside down and leaves them with countless questions. What caused the accident? Why does it feel like they’ve met before? How are commoner noodles so delicious? And… um… can a hero and a villain fall in love? (Asking for a friend.)"
658,Behind the GIFs,COMEDY,"AC Stuart,Kat Swenski","TUESDAY,WEDNESDAY,THURSDAY,FRIDAY",809,328274,9.49,114020696,8485576,COMPLETED,False,"While exploring the dusty catacombs of a Pharaoh's tomb, intrepid explorers AC Stuart and Kat Swenski discovered an ancient relic that imbued them with the power to see the story behind any animated GIF. In a separate incident, they were bitten by a radioactive cartoonist. They now use their combined powers to explore the truth Behind the GIF. "
643,The Red Hook,SUPER_HERO,Dean Haspiel,WEDNESDAY,28,32804,8.07,1100997,53341,COMPLETED,False,The Red Hook is a super-thief who is bequeathed the omni-fist of altruism and transformed into a hero against his will a year after a sentient Brooklyn's heart is broken and physically secedes from America.
638,Helios:Femina,FANTASY,Michelle Phan,SUNDAY,35,209149,8.73,9637475,299583,COMPLETED,False,"With no knowledge of her birthright, Rhea Oribel, a young songstress of celestial origin, awakens her true calling. "
635,Apocalyptic Horseplay,SUPERNATURAL,Boredman,SATURDAY,211,142338,9.73,15545828,1237618,COMPLETED,False,"The terrible Horsemen of the Apocalypse have reformed and sworn off their ancient ways. Now retired and leading peaceful lives in a small town of England, these ancient calamities eventually find their anonymity, as well as their very existence, threatened by the arrival of one nosy student journalist… and a child who could bring about the End of the World."
633,Supersonic Girl,SUPER_HERO,Sandra Diaz,TUESDAY,74,211450,9.11,12274054,645682,COMPLETED,False,"Sonia Rockwell is a teenager from Radio City, who will have to face her high school daily life while she fights against the supervillains who attack the city. Join the adventures of this supersonic girl!"
632,Siren's Lament,ROMANCE,instantmiso,SATURDAY,26,3057654,9.75,430986064,22793578,COMPLETED,True,"Content with her ordinary life, Lyra is somewhat of a wallflower. However, her comfortable lifestyle suddenly goes astray when she accidentally plunges into the world of sirens. Entangled in a curse, Lyra will learn that her world may be a lot bigger than she had ever imagined."
622,Cooking Comically,TIPTOON,Tyler Capps,THURSDAY,108,133682,9.63,5423318,280831,COMPLETED,False,Cooking Comically is an admittedly weird mash up of comics and recipes that aims to dispel the difficulty of cooking and make your kitchen a place you want to be.
613,Jackie Rose,SUPERNATURAL,Josh Ulrich,SATURDAY,58,59196,9.6,3844604,220396,COMPLETED,False,"Action, adventure, air pirates; Set in an alternate 1940s, Jackie Rose is a rip-roaring adventure story filled with excitement and fun, that still manages to tug at the heart strings."
608,Noblesse: Rai's Adventure,ACTION,"Jeho Son,Kwangsu Lee","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",10,390292,9.83,7698763,315061,COMPLETED,False,"Rai, the noblest of all vampires, wakes up from 820-years long sleep and starts his new life as a student in a high school founded by his loyal servant, Frankenstein. But his peaceful days with other human students are soon interrupted by mysterious attackers known as the ""Unions""."
604,Ecstasy Hearts,SPORTS,SilentMaru,THURSDAY,13,1393095,9.03,145492465,4464339,COMPLETED,True,"Shimizu Anya is the daughter of the two former top Tennis Players of the world. And now, it's her time to conquer the domain of Professional Tennis at least until her destined rival came and completely crushed her before she could even break out of her bubble. This is where her one-sided rivalry begins."
599,As Per Usual,SLICE_OF_LIFE,Dami Lee,"MONDAY,THURSDAY",556,488781,9.42,113816389,9583991,COMPLETED,False,"Have you ever eaten a sandwich so vigorously that crumbs got all over your hair and when you went to brush it off, split ends from your tired, disintegrating hair also fell out and you had to ask yourself, 'Am I even real?' No? Just me? Okay. Anyway, this is a comic about learning to be a real lady person. "
585,BuzzFeed Comics,COMEDY,BuzzFeed Comics,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",426,80986,5.64,19494507,820300,COMPLETED,False,Comics that get you.
579,Immortal Nerd,SLICE_OF_LIFE,Hanna-Pirita Lehkonen,TUESDAY,113,30072,7.89,2941080,173395,COMPLETED,False,"Nokia is a young adult, living on a space station New Rauma. Nokia has just gotten their immortality and the best use they can come up with it is to browse the old internet all day long without eating or sleeping and not having to worry about dying of hunger. After three weeks of old internet Nokia's parents decide they've had enough."
561,Heroine Chic,SUPER_HERO,"David Tischman,Audrey Mok",MONDAY,85,276091,8.93,24521389,917026,COMPLETED,False,Zoe Porter isn’t a superhero. She doesn’t have super powers. But she is going to be the hero of her own life - and she’s going to do it with style! 
560,Cyko-KO,SUPER_HERO,Robert Feldman,THURSDAY,26,7685,7.39,239973,8584,COMPLETED,False,"With Earth rapidly deteriorating from pollution, colonization of a new SuperEarth is the only hope that remains for all humankind. But when giant monsters kill its sole protector, Mega KO, at the hands of Baron Diablo, the President of Earth is forced to find a new guardian. Orders go out for Mega KO’s troubled son, stunt motorcyclist Cyko KO, to succeed in protecting the colonies! 
 "
557,Always Human,ROMANCE,walkingnorth,SATURDAY,87,642417,9.55,47954016,2420272,COMPLETED,False,"This is a story about nanobots, genetic engineering, and two girls falling in love. No matter how technology changes us, we'll always be human."
541,XINK3R,SUPER_HERO,CHU KWON,WEDNESDAY,223,122062,9.29,12858520,653529,COMPLETED,False,A parkour boy becoming a hero in the hacker's world! 
537,Westwood Vibrato,DRAMA,"Inwan Youn,Sunhee Kim",SUNDAY,71,59959,9.66,2738221,191896,COMPLETED,False,There's a story behind every song and every instrument that plays them. Heart-warming dramas unfold at this musical instrument repair shop in South Africa. 
536,Chiller,THRILLER,Various Artists,"FRIDAY,SATURDAY",37,392726,9.6,25272542,844516,COMPLETED,False,Stories that crawl up and down your spine. 
531,Cyberforce,SUPER_HERO,Top Cow Productions,THURSDAY,92,38357,7.84,1678737,53926,COMPLETED,False,"Granted superhuman abilities via cybernetic implants, they were created to be the pawns of a corrupt and evil corporation.  Free and united against their creators, they are known as Cyberforce. "
524,Sithrah,FANTASY,Jason Brubaker,MONDAY,97,50166,9.48,3076475,264098,COMPLETED,False,"Nirvana Page wanted to see the world. Traveling by private seaplane with her father on their annual vacation, together they explore exotic places and discover remarkable wildlife, and even if it’s only for a few days, she gets everything a seven-year-old girl could hope for. That is, until a mysterious force crashes their plane, separating Nirvana from her dad, and stranding her in a strange and unfamiliar land. It’s there she encounters SITHRAH—a mysterious being who could hold the key to finding her father—and begins a grand and perilous adventure that will bring her to the end of the world and beyond!"
523,Lunarbaboon,SLICE_OF_LIFE,Lunarbaboon,"MONDAY,TUESDAY,FRIDAY",742,189635,9.66,65688921,4638463,COMPLETED,False,Lunarbaboon is a half man/half moon monkey trying to make sense of it all. 
522,Faust,SUPERNATURAL,Arechan,SUNDAY,124,84055,7.99,8823273,583464,COMPLETED,False,"Your soul is the most valuable asset you own, and even if you don't want it, there are others who will gladly take it off your hands. This could happen to anyone, but we will follow the story of Gabriel, a young adult who, in his darkest hour, may have found a good use for the soul he didn't want any longer."
507,LESSA 2 - The Crimson Knight,ACTION,POGO,WEDNESDAY,110,168619,9.79,15341365,829533,COMPLETED,False,"There are attacks everyday and people suddenly changed into Deman. But I... should look for my sister; also, the Gods are here to help humans to prevent the attacks."
506,Your Adventure,COMEDY,Chris McCoy,MONDAY,36,48160,9.15,3370948,156908,COMPLETED,False,"""Your Adventure"" is a comic where YOU decide what happens! "
505,City of Walls,DRAMA,"A.K. Lovelace,Shaun Noel",SUNDAY,59,19175,7.44,454908,19917,COMPLETED,False,"Welcome to the prison-like city of Kowloon. A cluster of conjoined buildings run by gangs. Where the ability of an individual to hope is non-existent. Daniel, Jin, and Ariana are three kids who defy this life sentence. They intend to escape and are willing to go to extreme measures to do so. Since escape on foot is impossible, their quest leads them to the sky."
497,S.I.D.,SUPERNATURAL,Sadaham,SATURDAY,285,290861,9.69,26954854,1890479,COMPLETED,False,"After an incident leaves young Simoon with the ability to see ghosts, his memories are sealed away by his grandmother who wants him to live a normal life. When his sight suddenly reawakens years later, Simoon must use his newfound powers as a member of the special Supernatural Investigation Department, or S.I.D."
488,Up and Out ,SLICE_OF_LIFE,Julia Kaye,"MONDAY,TUESDAY",129,65433,8.87,10584834,554577,COMPLETED,False,A weird comic for a weird world.
487,Doodle for Food,SLICE_OF_LIFE,Megan McKay,"THURSDAY,FRIDAY",500,185796,9.44,52924345,3577617,COMPLETED,False,Cute and funny comics with a pinch of biting humor.
486,Sword Interval,SUPERNATURAL,Benjamin Fleuter,WEDNESDAY,269,146342,9.63,22905399,1563726,COMPLETED,False,"The Sword Interval is about a world on the verge of a supernatural apocalypse. Most of humanity goes about their daily lives trying to ignore the constant threat of magic and monsters, but a few face these dangers head-on. 
Fall is one such person. She has left behind the sheltered safety of the paranormal witness protection program in order to hunt down the monster that killed her family."
485,Bastard,THRILLER,"Carnby Kim,Youngchan Hwang",MONDAY,11,1581421,9.87,140594180,7273032,COMPLETED,True,There is a serial killer in my house! 
484,Elena,HORROR,Jorge Jaramillo,FRIDAY,27,105772,9.52,5486539,229664,COMPLETED,False,Web graphic novel about a larger than life love story. Every week a new page will be unveiled.
482,Pigminted,SLICE_OF_LIFE,Le Brown,"TUESDAY,WEDNESDAY",208,23409,8.74,3969003,234916,COMPLETED,False,A little bit made up and a lot of it not
478,Yumi's Cells,SLICE_OF_LIFE,Donggeon Lee,WEDNESDAY,33,651935,9.77,184733735,17912259,COMPLETED,True,A story of Yumi and her brain cells.
473,Trash Bird,COMEDY,Reza Farazmand,TUESDAY,174,96910,9.54,13126884,1046184,COMPLETED,False,"""I still love you, Trash Bird"""
472,How to Love,SLICE_OF_LIFE,Dorris McComics,"THURSDAY,FRIDAY",100,116333,9.51,10926041,653031,COMPLETED,False,"A heart-warming, heart-cooking, heart-eating, heart-digesting guide to love."
471,MOONBEARD,COMEDY,James Squires,TUESDAY,147,59188,9.26,7881231,397910,COMPLETED,False,Moonbeard is a comic in which characters interact with each other inside tiny boxes. Don't they know there's a whole world out there?
470,All That We Hope to Be,SLICE_OF_LIFE,it sun,"THURSDAY,SUNDAY",176,56222,9.52,2198954,191929,COMPLETED,False,Sometimes we just can't get out of a ditch; yet we still hope. 
469,The Gentleman’s Armchair,COMEDY,Wes,WEDNESDAY,142,54602,8.9,5994818,287278,COMPLETED,False,The Gentleman’s Armchair is a comic—that you read! 
468,UndeadEd,SUPERNATURAL,Boredman,"FRIDAY,SATURDAY,SUNDAY",120,124496,9.69,26210640,1125590,COMPLETED,False,"After being declared clinically dead, traveling salesman Ed Zamsa tries to go on with his life regardless of his strange condition. As if things weren't hard enough without being dead."
467,The Red Book,HORROR,Rangddo,"THURSDAY,SATURDAY",26,229871,8.87,15123762,434830,COMPLETED,False,"The more you think about it, the scarier it gets.
This is about things that are everywhere and nowhere."
466,Cyberbunk,SF,"Bradley Mason,SCE",WEDNESDAY,194,45557,8.64,2989495,142844,COMPLETED,False,"A couple of elves, a gnome and a construct walk into a bar… Ranial, Thame, Ian and Math, four strangers brought together by circumstance, set off on a satirical cybernetic adventure. In the wake of a war that has left their world a post-apocalyptic, cyberpunk, fantasy wasteland. Words and Letters by Sam Machado with Edison Rodgers, Art by Cynthia Sousa Machado (Theamat) and Edison Rodgers with Sam Machado. Created by Bradley Mason.
"
437,1111 Animals,COMEDY,1111,SUNDAY,110,48232,8.89,6837971,255167,COMPLETED,False,The secret lives of animals
436,Under the Aegis,FANTASY,VIMEDDIEE,SATURDAY,93,88837,9.76,10814723,546610,COMPLETED,False,"This is a story about the struggle for peace and the search for something precious that has been lost for over a thousand years. Six young people, with the help of the ancient weapons that chose them, must work together to solve a millennial mystery before they too become lost. "
428,Tickle Town,COMEDY,"Ardtron,GNICE","TUESDAY,WEDNESDAY",180,15871,6.58,2699327,114326,COMPLETED,False,"These tickles are not tickles for your skin, these are tickles for your soul!  "
426,MercWorks,SLICE_OF_LIFE,Dave Mercier,MONDAY,150,55054,9.13,8823318,507853,COMPLETED,False,"Comics to fill the uncontrollable, overarching void in your life! Of course, they probably won't."
425,Hooky,FANTASY,Míriam Bonastre Tur,FRIDAY,21,843138,9.8,98796766,9272235,COMPLETED,True,"Dani and Dorian have missed the bus of the school of magic. Now, they must find someone who teach them how to be a great and good witches... Or maybe not.​"
421,Where Tangents Meet,ROMANCE,instantmiso,THURSDAY,8,1193873,9.73,92080320,2851807,COMPLETED,True,"As Landon and Rachelle venture into falling in love with one another, they hit ruptures in the road. The more they learn about each other, the more they discover about themselves in the midst of encountering jealousy, scandals, accidents, and misunderstandings. Despite the losses and hurt they face together, they reconcile and create an unbreakable bond that guides them not only into a stronger relationship, but also to self-acceptance."
